96.9	-1.85E-09
97.9	-1.85E-09
98.9	-1.84E-09
99.9	-1.85E-09
100.9	-1.84E-09
101.9	-1.84E-09
102.9	-1.84E-09
103.9	-1.84E-09
104.9	-1.84E-09
105.9	-1.84E-09
106.9	-1.84E-09
107.9	-1.84E-09
108.9	-1.83E-09
109.9	-1.83E-09
110.9	-1.83E-09
111.9	-1.83E-09
112.9	-1.83E-09
113.9	-1.83E-09
114.9	-1.83E-09
115.9	-1.83E-09
116.9	-1.83E-09
117.9	-1.82E-09
118.9	-1.82E-09
119.9	-1.82E-09
120.9	-1.82E-09
121.9	-1.82E-09
122.9	-1.83E-09
123.9	-1.82E-09
124.9	-1.82E-09
125.9	-1.82E-09
126.9	-1.82E-09
127.9	-1.82E-09
128.9	-1.82E-09
129.9	-1.82E-09
130.9	-1.82E-09
131.9	-1.82E-09
132.9	-1.82E-09
133.9	-1.82E-09
134.9	-1.82E-09
135.9	-1.81E-09
136.9	-1.81E-09
137.9	-1.81E-09
138.9	-1.81E-09
139.9	-1.81E-09
140.9	-1.81E-09
141.9	-1.81E-09
142.9	-1.81E-09
143.9	-1.81E-09
144.9	-1.81E-09
145.9	-1.81E-09
146.9	-1.81E-09
147.9	-1.81E-09
148.9	-1.81E-09
149.9	-1.81E-09
150.9	-1.81E-09
151.9	-1.81E-09
152.9	-1.81E-09
153.9	-1.81E-09
154.9	-1.80E-09
155.9	-1.80E-09
156.9	-1.81E-09
157.9	-1.81E-09
158.9	-1.81E-09
159.9	-1.80E-09
160.9	-1.80E-09
161.9	-1.80E-09
162.9	-1.80E-09
163.9	-1.80E-09
164.9	-1.80E-09
165.9	-1.80E-09
166.9	-1.80E-09
167.9	-1.80E-09
168.9	-1.80E-09
169.9	-1.80E-09
170.9	-1.80E-09
171.9	-1.80E-09
172.9	-1.80E-09
173.9	-1.79E-09
174.9	-1.80E-09
175.9	-1.80E-09
176.9	-1.80E-09
177.9	-1.80E-09
178.9	-1.80E-09
179.9	-1.79E-09
180.9	-1.79E-09
181.9	-1.79E-09
182.9	-1.79E-09
183.9	-1.79E-09
184.9	-1.79E-09
185.9	-1.79E-09
186.9	-1.80E-09
187.9	-1.80E-09
188.9	-1.79E-09
189.9	-1.79E-09
190.9	-1.79E-09
191.9	-1.79E-09
192.9	-1.79E-09
193.9	-1.79E-09
194.9	-1.79E-09
195.9	-1.79E-09
196.9	-1.79E-09
197.9	-1.79E-09
198.9	-1.78E-09
199.9	-1.78E-09
200.9	-1.78E-09
201.9	-1.78E-09
202.9	-1.78E-09
203.9	-1.78E-09
204.9	-1.78E-09
205.9	-1.78E-09
206.9	-1.78E-09
207.9	-1.78E-09
208.9	-1.78E-09
209.9	-1.78E-09
210.9	-1.78E-09
211.9	-1.77E-09
212.9	-1.78E-09
213.9	-1.78E-09
214.9	-1.77E-09
215.9	-1.78E-09
216.9	-1.78E-09
217.9	-1.78E-09
218.9	-1.78E-09
219.9	-1.78E-09
220.9	-1.78E-09
221.9	-1.78E-09
222.9	-1.78E-09
223.9	-1.78E-09
224.9	-1.78E-09
225.9	-1.78E-09
226.9	-1.78E-09
227.9	-1.77E-09
228.9	-1.77E-09
229.9	-1.77E-09
230.9	-1.77E-09
231.9	-1.78E-09
232.9	-1.77E-09
233.9	-1.77E-09
234.9	-1.77E-09
235.9	-1.77E-09
236.9	-1.77E-09
237.9	-1.77E-09
238.9	-1.77E-09
239.9	-1.77E-09
240.9	-1.77E-09
241.9	-1.77E-09
242.9	-1.77E-09
243.9	-1.77E-09
244.9	-1.77E-09
245.9	-1.77E-09
246.9	-1.77E-09
247.9	-1.77E-09
248.9	-1.77E-09
249.9	-1.77E-09
250.9	-1.77E-09
251.9	-1.77E-09
252.9	-1.77E-09
253.9	-1.77E-09
254.9	-1.77E-09
255.9	-1.77E-09
256.9	-1.77E-09
257.9	-1.77E-09
258.9	-1.77E-09
259.9	-1.77E-09
260.9	-1.76E-09
261.9	-1.76E-09
262.9	-1.76E-09
263.9	-1.77E-09
264.9	-1.76E-09
265.9	-1.76E-09
266.9	-1.76E-09
267.9	-1.76E-09
268.9	-1.77E-09
269.9	-1.77E-09
270.9	-1.76E-09
271.9	-1.76E-09
272.9	-1.76E-09
273.9	-1.76E-09
274.9	-1.76E-09
275.9	-1.76E-09
276.9	-1.76E-09
277.9	-1.76E-09
278.9	-1.76E-09
279.9	-1.76E-09
280.9	-1.76E-09
281.9	-1.76E-09
282.9	-1.76E-09
283.9	-1.76E-09
284.9	-1.76E-09
285.9	-1.76E-09
286.9	-1.76E-09
287.9	-1.76E-09
288.9	-1.76E-09
289.9	-1.76E-09
290.9	-1.75E-09
291.9	-1.76E-09
292.9	-1.75E-09
293.9	-1.75E-09
294.9	-1.75E-09
295.9	-1.75E-09
296.9	-1.75E-09
297.9	-1.75E-09
298.9	-1.75E-09
299.9	-1.75E-09
300.9	-1.75E-09
301.9	-1.75E-09
302.9	-1.75E-09
303.9	-1.75E-09
304.9	-1.75E-09
305.9	-1.75E-09
306.9	-1.75E-09
307.9	-1.75E-09
308.9	-1.75E-09
309.9	-1.75E-09
310.9	-1.75E-09
311.9	-1.75E-09
312.9	-1.75E-09
313.9	-1.75E-09
314.9	-1.75E-09
315.9	-1.75E-09
316.9	-1.75E-09
317.9	-1.75E-09
318.9	-1.75E-09
319.9	-1.75E-09
320.9	-1.75E-09
321.9	-1.75E-09
322.9	-1.75E-09
323.9	-1.75E-09
324.9	-1.75E-09
325.9	-1.75E-09
326.9	-1.75E-09
327.9	-1.75E-09
328.9	-1.75E-09
329.9	-1.75E-09
330.9	-1.75E-09
331.9	-1.75E-09
332.9	-1.75E-09
333.9	-1.75E-09
334.9	-1.75E-09
335.9	-1.75E-09
336.9	-1.74E-09
337.9	-1.75E-09
338.9	-1.74E-09
339.9	-1.75E-09
340.9	-1.74E-09
341.9	-1.75E-09
342.9	-1.75E-09
343.9	-1.75E-09
344.9	-1.75E-09
345.9	-1.75E-09
346.9	-1.75E-09
347.9	-1.75E-09
348.9	-1.74E-09
349.9	-1.74E-09
350.9	-1.75E-09
351.9	-1.74E-09
352.9	-1.75E-09
353.9	-1.74E-09
354.9	-1.74E-09
355.9	-1.74E-09
356.9	-1.74E-09
357.9	-1.74E-09
358.9	-1.74E-09
359.9	-1.74E-09
360.9	-1.74E-09
361.9	-1.74E-09
362.9	-1.74E-09
363.9	-1.74E-09
364.9	-1.74E-09
365.9	-1.74E-09
366.9	-1.74E-09
367.9	-1.74E-09
368.9	-1.74E-09
369.9	-1.74E-09
370.9	-1.74E-09
371.9	-1.74E-09
372.9	-1.74E-09
373.9	-1.74E-09
374.9	-1.74E-09
375.9	-1.74E-09
376.9	-1.74E-09
377.9	-1.74E-09
378.9	-1.74E-09
379.9	-1.74E-09
380.9	-1.74E-09
381.9	-1.74E-09
382.9	-1.74E-09
383.9	-1.74E-09
384.9	-1.74E-09
385.9	-1.74E-09
386.9	-1.74E-09
387.9	-1.74E-09
388.9	-1.74E-09
389.9	-1.74E-09
390.9	-1.74E-09
391.9	-1.74E-09
392.9	-1.74E-09
393.9	-1.74E-09
394.9	-1.74E-09
395.9	-1.74E-09
396.9	-1.73E-09
397.9	-1.73E-09
398.9	-1.73E-09
399.9	-1.73E-09
400.9	-1.73E-09
401.9	-1.73E-09
402.9	-1.73E-09
403.9	-1.73E-09
404.9	-1.73E-09
405.9	-1.73E-09
406.9	-1.73E-09
407.9	-1.73E-09
408.9	-1.73E-09
409.9	-1.73E-09
410.9	-1.73E-09
411.9	-1.74E-09
412.9	-1.74E-09
413.9	-1.74E-09
414.9	-1.74E-09
415.9	-1.74E-09
416.9	-1.74E-09
417.9	-1.73E-09
418.9	-1.73E-09
419.9	-1.73E-09
420.9	-1.73E-09
421.9	-1.73E-09
422.9	-1.73E-09
423.9	-1.73E-09
424.9	-1.73E-09
425.9	-1.73E-09
426.9	-1.73E-09
427.9	-1.73E-09
428.9	-1.73E-09
429.9	-1.73E-09
430.9	-1.73E-09
431.9	-1.73E-09
432.9	-1.73E-09
433.9	-1.73E-09
434.9	-1.73E-09
435.9	-1.73E-09
436.9	-1.73E-09
437.9	-1.73E-09
438.9	-1.73E-09
439.9	-1.73E-09
440.9	-1.73E-09
441.9	-1.73E-09
442.9	-1.73E-09
443.9	-1.72E-09
444.9	-1.72E-09
445.9	-1.72E-09
446.9	-1.72E-09
447.9	-1.72E-09
448.9	-1.72E-09
449.9	-1.72E-09
450.9	-1.72E-09
451.9	-1.72E-09
452.9	-1.72E-09
453.9	-1.72E-09
454.9	-1.72E-09
455.9	-1.72E-09
456.9	-1.72E-09
457.9	-1.72E-09
458.9	-1.72E-09
459.9	-1.72E-09
460.9	-1.72E-09
461.9	-1.72E-09
462.9	-1.72E-09
463.9	-1.72E-09
464.9	-1.72E-09
465.9	-1.72E-09
466.9	-1.72E-09
467.9	-1.72E-09
468.9	-1.72E-09
469.9	-1.71E-09
470.9	-1.71E-09
471.9	-1.71E-09
472.9	-1.71E-09
473.9	-1.71E-09
474.9	-1.70E-09
475.9	-1.70E-09
476.9	-1.70E-09
477.9	-1.69E-09
478.9	-1.69E-09
479.9	-1.69E-09
480.9	-1.69E-09
481.9	-1.68E-09
482.9	-1.68E-09
483.9	-1.67E-09
484.9	-1.67E-09
485.9	-1.66E-09
486.9	-1.65E-09
487.9	-1.64E-09
488.9	-1.63E-09
489.9	-1.62E-09
490.9	-1.60E-09
491.9	-1.58E-09
492.9	-1.55E-09
493.9	-1.52E-09
494.9	-1.48E-09
495.9	-1.43E-09
496.9	-1.37E-09
497.9	-1.27E-09
498.876	-1.16E-09
499.56	-1.01E-09
499.842	-8.44E-10
500.095	-7.08E-10
500.324	-5.98E-10
500.529	-5.18E-10
