# Sensolytics: 3.12
# Line Scan
# Warning: the data-format is using a '.' as decimal sign. German Windows-systems may have problems with this...
# Experiment started: 5/8/2025 3:02:36 PM
# Stepper motors position: X 14,029.400 µm; Y 9,891.000 µm; Z 8,391.499 µm
# Piezo controller position: X 0.000 µm; Y 100.000 µm; Z 100.000 µm
# Potentiostat: ECD Off
# Potential WE1 at start [V]: 0.400
# Potential WE2 at start: OCP
# Controller: PCIe LStep Express
# Axis: ZAxis
# Direction: Negative
# Way [µm]: 5000
# Max. Speed [µm/s]: 1
# Increment [µm]: 0.5
# Waiting Time [ms]: 0
# Stop Condition: Manual
# Position abs. [µm], Position rel. [µm], I WE1 [A]
8208.499, -283.000, 4.2755126953125E-09
8207.999, -283.500, 4.27337646484375E-09
8207.499, -284.000, 4.27215576171875E-09
8206.999, -284.500, 4.27398681640625E-09
8206.499, -285.000, 4.27398681640625E-09
8205.999, -285.500, 4.27398681640625E-09
8205.499, -286.000, 4.27490234375E-09
8204.999, -286.500, 4.273681640625E-09
8204.499, -287.000, 4.27276611328125E-09
8203.999, -287.500, 4.271240234375E-09
8203.499, -288.000, 4.27215576171875E-09
8202.999, -288.500, 4.27276611328125E-09
8202.499, -289.000, 4.27337646484375E-09
8201.999, -289.500, 4.2724609375E-09
8201.499, -290.000, 4.27215576171875E-09
8200.999, -290.500, 4.27093505859375E-09
8200.499, -291.000, 4.2724609375E-09
8199.999, -291.500, 4.2706298828125E-09
8199.499, -292.000, 4.27093505859375E-09
8198.999, -292.500, 4.2706298828125E-09
8198.499, -293.000, 4.26910400390625E-09
8197.999, -293.500, 4.27032470703125E-09
8197.499, -294.000, 4.268798828125E-09
8196.999, -294.500, 4.27001953125E-09
8196.499, -295.000, 4.2694091796875E-09
8195.999, -295.500, 4.26849365234375E-09
8195.499, -296.000, 4.268798828125E-09
8194.999, -296.500, 4.26849365234375E-09
8194.499, -297.000, 4.26788330078125E-09
8193.999, -297.500, 4.267578125E-09
8193.499, -298.000, 4.267578125E-09
8192.999, -298.500, 4.26727294921875E-09
8192.499, -299.000, 4.26788330078125E-09
8191.999, -299.500, 4.26727294921875E-09
8191.499, -300.000, 4.26727294921875E-09
8190.999, -300.500, 4.26727294921875E-09
8190.499, -301.000, 4.26727294921875E-09
8189.999, -301.500, 4.26544189453125E-09
8189.499, -302.000, 4.2681884765625E-09
8188.999, -302.500, 4.26605224609375E-09
8188.499, -303.000, 4.266357421875E-09
8187.999, -303.500, 4.26422119140625E-09
8187.499, -304.000, 4.2645263671875E-09
8186.999, -304.500, 4.26513671875E-09
8186.499, -305.000, 4.2657470703125E-09
8185.999, -305.500, 4.26422119140625E-09
8185.499, -306.000, 4.2645263671875E-09
8184.999, -306.500, 4.263916015625E-09
8184.499, -307.000, 4.2626953125E-09
8183.999, -307.500, 4.26300048828125E-09
8183.499, -308.000, 4.2645263671875E-09
8182.999, -308.500, 4.2633056640625E-09
8182.499, -309.000, 4.2645263671875E-09
8181.999, -309.500, 4.2626953125E-09
8181.499, -310.000, 4.2620849609375E-09
8180.999, -310.500, 4.26116943359375E-09
8180.499, -311.000, 4.26116943359375E-09
8179.999, -311.500, 4.2596435546875E-09
8179.499, -312.000, 4.26239013671875E-09
8178.999, -312.500, 4.2626953125E-09
8178.499, -313.000, 4.25994873046875E-09
8177.999, -313.500, 4.2620849609375E-09
8177.499, -314.000, 4.259033203125E-09
8176.999, -314.500, 4.25933837890625E-09
8176.499, -315.000, 4.25811767578125E-09
8175.999, -315.500, 4.25872802734375E-09
8175.499, -316.000, 4.2584228515625E-09
8174.999, -316.500, 4.25872802734375E-09
8174.499, -317.000, 4.2572021484375E-09
8173.999, -317.500, 4.25750732421875E-09
8173.499, -318.000, 4.25537109375E-09
8172.999, -318.500, 4.2584228515625E-09
8172.499, -319.000, 4.25567626953125E-09
8171.999, -319.500, 4.25628662109375E-09
8171.499, -320.000, 4.25537109375E-09
8170.999, -320.500, 4.2547607421875E-09
8170.499, -321.000, 4.2559814453125E-09
8169.999, -321.500, 4.2559814453125E-09
8169.499, -322.000, 4.2572021484375E-09
8168.999, -322.500, 4.2559814453125E-09
8168.499, -323.000, 4.25537109375E-09
8167.999, -323.500, 4.25537109375E-09
8167.499, -324.000, 4.2523193359375E-09
8166.999, -324.500, 4.2535400390625E-09
8166.499, -325.000, 4.25323486328125E-09
8165.999, -325.500, 4.25384521484375E-09
8165.499, -326.000, 4.2535400390625E-09
8164.999, -326.500, 4.251708984375E-09
8164.499, -327.000, 4.25048828125E-09
8163.999, -327.500, 4.2510986328125E-09
8163.499, -328.000, 4.2523193359375E-09
8162.999, -328.500, 4.2510986328125E-09
8162.499, -329.000, 4.25079345703125E-09
8161.999, -329.500, 4.249267578125E-09
8161.499, -330.000, 4.25079345703125E-09
8160.999, -330.500, 4.25018310546875E-09
8160.499, -331.000, 4.24957275390625E-09
8159.999, -331.500, 4.24896240234375E-09
8159.499, -332.000, 4.249267578125E-09
8158.999, -332.500, 4.24713134765625E-09
8158.499, -333.000, 4.24835205078125E-09
8157.999, -333.500, 4.249267578125E-09
8157.499, -334.000, 4.24713134765625E-09
8156.999, -334.500, 4.2474365234375E-09
8156.499, -335.000, 4.24835205078125E-09
8155.999, -335.500, 4.2462158203125E-09
8155.499, -336.000, 4.2462158203125E-09
8154.999, -336.500, 4.24560546875E-09
8154.499, -337.000, 4.2449951171875E-09
8153.999, -337.500, 4.24560546875E-09
8153.499, -338.000, 4.24407958984375E-09
8152.999, -338.500, 4.2431640625E-09
8152.499, -339.000, 4.241943359375E-09
8151.999, -339.500, 4.24346923828125E-09
8151.499, -340.000, 4.2431640625E-09
8150.999, -340.500, 4.24224853515625E-09
8150.499, -341.000, 4.24163818359375E-09
8149.999, -341.500, 4.24041748046875E-09
8149.499, -342.000, 4.24102783203125E-09
8148.999, -342.500, 4.2401123046875E-09
8148.499, -343.000, 4.24285888671875E-09
8147.999, -343.500, 4.2401123046875E-09
8147.499, -344.000, 4.24072265625E-09
8146.999, -344.500, 4.24041748046875E-09
8146.499, -345.000, 4.2388916015625E-09
8145.999, -345.500, 4.23736572265625E-09
8145.499, -346.000, 4.23858642578125E-09
8144.999, -346.500, 4.2376708984375E-09
8144.499, -347.000, 4.2364501953125E-09
8143.999, -347.500, 4.234619140625E-09
8143.499, -348.000, 4.234619140625E-09
8142.999, -348.500, 4.23553466796875E-09
8142.499, -349.000, 4.23553466796875E-09
8141.999, -349.500, 4.2352294921875E-09
8141.499, -350.000, 4.2333984375E-09
8140.999, -350.500, 4.23309326171875E-09
8140.499, -351.000, 4.23309326171875E-09
8139.999, -351.500, 4.2340087890625E-09
8139.499, -352.000, 4.232177734375E-09
8138.999, -352.500, 4.23248291015625E-09
8138.499, -353.000, 4.23095703125E-09
8137.999, -353.500, 4.2327880859375E-09
8137.499, -354.000, 4.23126220703125E-09
8136.999, -354.500, 4.22943115234375E-09
8136.499, -355.000, 4.2291259765625E-09
8135.999, -355.500, 4.2291259765625E-09
8135.499, -356.000, 4.22882080078125E-09
8134.999, -356.500, 4.22943115234375E-09
8134.499, -357.000, 4.22760009765625E-09
8133.999, -357.500, 4.2254638671875E-09
8133.499, -358.000, 4.2254638671875E-09
8132.999, -358.500, 4.22607421875E-09
8132.499, -359.000, 4.22607421875E-09
8131.999, -359.500, 4.22698974609375E-09
8131.499, -360.000, 4.22515869140625E-09
8130.999, -360.500, 4.22393798828125E-09
8130.499, -361.000, 4.22332763671875E-09
8129.999, -361.500, 4.22271728515625E-09
8129.499, -362.000, 4.22271728515625E-09
8128.999, -362.500, 4.2218017578125E-09
8128.499, -363.000, 4.22149658203125E-09
8127.999, -363.500, 4.2218017578125E-09
8127.499, -364.000, 4.219970703125E-09
8126.999, -364.500, 4.219970703125E-09
8126.499, -365.000, 4.21844482421875E-09
8125.999, -365.500, 4.21875E-09
8125.499, -366.000, 4.2169189453125E-09
8124.999, -366.500, 4.21600341796875E-09
8124.499, -367.000, 4.21630859375E-09
8123.999, -367.500, 4.21600341796875E-09
8123.499, -368.000, 4.215087890625E-09
8122.999, -368.500, 4.2144775390625E-09
8122.499, -369.000, 4.21417236328125E-09
8121.999, -369.500, 4.2156982421875E-09
8121.499, -370.000, 4.2138671875E-09
8120.999, -370.500, 4.2132568359375E-09
8120.499, -371.000, 4.21295166015625E-09
8119.999, -371.500, 4.21051025390625E-09
8119.499, -372.000, 4.21142578125E-09
8118.999, -372.500, 4.2108154296875E-09
8118.499, -373.000, 4.20989990234375E-09
8117.999, -373.500, 4.2095947265625E-09
8117.499, -374.000, 4.2083740234375E-09
8116.999, -374.500, 4.2095947265625E-09
8116.499, -375.000, 4.20623779296875E-09
8115.999, -375.500, 4.20654296875E-09
8115.499, -376.000, 4.2071533203125E-09
8114.999, -376.500, 4.20562744140625E-09
8114.499, -377.000, 4.2034912109375E-09
8113.999, -377.500, 4.2041015625E-09
8113.499, -378.000, 4.20318603515625E-09
8112.999, -378.500, 4.20135498046875E-09
8112.499, -379.000, 4.20074462890625E-09
8111.999, -379.500, 4.20257568359375E-09
8111.499, -380.000, 4.19891357421875E-09
8110.999, -380.500, 4.1986083984375E-09
8110.499, -381.000, 4.20013427734375E-09
8109.999, -381.500, 4.19708251953125E-09
8109.499, -382.000, 4.19708251953125E-09
8108.999, -382.500, 4.19525146484375E-09
8108.499, -383.000, 4.195556640625E-09
8107.999, -383.500, 4.1949462890625E-09
8107.499, -384.000, 4.1949462890625E-09
8106.999, -384.500, 4.1943359375E-09
8106.499, -385.000, 4.19189453125E-09
8105.999, -385.500, 4.19219970703125E-09
8105.499, -386.000, 4.189453125E-09
8104.999, -386.500, 4.18975830078125E-09
8104.499, -387.000, 4.18853759765625E-09
8103.999, -387.500, 4.188232421875E-09
8103.499, -388.000, 4.18792724609375E-09
8102.999, -388.500, 4.18609619140625E-09
8102.499, -389.000, 4.185791015625E-09
8101.999, -389.500, 4.18548583984375E-09
8101.499, -390.000, 4.18487548828125E-09
8100.999, -390.500, 4.1845703125E-09
8100.499, -391.000, 4.18212890625E-09
8099.999, -391.500, 4.18212890625E-09
8099.499, -392.000, 4.1815185546875E-09
8098.999, -392.500, 4.180908203125E-09
8098.499, -393.000, 4.1778564453125E-09
8097.999, -393.500, 4.17938232421875E-09
8097.499, -394.000, 4.17633056640625E-09
8096.999, -394.500, 4.17633056640625E-09
8096.499, -395.000, 4.1741943359375E-09
8095.999, -395.500, 4.1741943359375E-09
8095.499, -396.000, 4.173583984375E-09
8094.999, -396.500, 4.17236328125E-09
8094.499, -397.000, 4.1705322265625E-09
8093.999, -397.500, 4.1693115234375E-09
8093.499, -398.000, 4.1680908203125E-09
8092.999, -398.500, 4.1680908203125E-09
8092.499, -399.000, 4.16534423828125E-09
8091.999, -399.500, 4.1656494140625E-09
8091.499, -400.000, 4.16473388671875E-09
8090.999, -400.500, 4.16168212890625E-09
8090.499, -401.000, 4.16229248046875E-09
8089.999, -401.500, 4.16015625E-09
8089.499, -402.000, 4.16046142578125E-09
8088.999, -402.500, 4.15740966796875E-09
8088.499, -403.000, 4.15679931640625E-09
8087.999, -403.500, 4.1558837890625E-09
8087.499, -404.000, 4.1546630859375E-09
8086.999, -404.500, 4.15313720703125E-09
8086.499, -405.000, 4.1534423828125E-09
8085.999, -405.500, 4.1510009765625E-09
8085.499, -406.000, 4.1522216796875E-09
8084.999, -406.500, 4.14703369140625E-09
8084.499, -407.000, 4.1485595703125E-09
8083.999, -407.500, 4.1485595703125E-09
8083.499, -408.000, 4.14520263671875E-09
8082.999, -408.500, 4.1424560546875E-09
8082.499, -409.000, 4.1412353515625E-09
8081.999, -409.500, 4.1424560546875E-09
8081.499, -410.000, 4.1412353515625E-09
8080.999, -410.500, 4.1387939453125E-09
8080.499, -411.000, 4.13665771484375E-09
8079.999, -411.500, 4.13543701171875E-09
8079.499, -412.000, 4.13330078125E-09
8078.999, -412.500, 4.1326904296875E-09
8078.499, -413.000, 4.13055419921875E-09
8077.999, -413.500, 4.12841796875E-09
8077.499, -414.000, 4.12628173828125E-09
8076.999, -414.500, 4.12567138671875E-09
8076.499, -415.000, 4.12322998046875E-09
8075.999, -415.500, 4.12139892578125E-09
8075.499, -416.000, 4.12109375E-09
8074.999, -416.500, 4.11956787109375E-09
8074.499, -417.000, 4.11895751953125E-09
8073.999, -417.500, 4.11529541015625E-09
8073.499, -418.000, 4.11224365234375E-09
8072.999, -418.500, 4.1131591796875E-09
8072.499, -419.000, 4.110107421875E-09
8071.999, -419.500, 4.10858154296875E-09
8071.499, -420.000, 4.10614013671875E-09
8070.999, -420.500, 4.10614013671875E-09
8070.499, -421.000, 4.10308837890625E-09
8069.999, -421.500, 4.10064697265625E-09
8069.499, -422.000, 4.09942626953125E-09
8068.999, -422.500, 4.09759521484375E-09
8068.499, -423.000, 4.09423828125E-09
8067.999, -423.500, 4.093017578125E-09
8067.499, -424.000, 4.090576171875E-09
8066.999, -424.500, 4.088134765625E-09
8066.499, -425.000, 4.08721923828125E-09
8065.999, -425.500, 4.0850830078125E-09
8065.499, -426.000, 4.08355712890625E-09
8064.999, -426.500, 4.08111572265625E-09
8064.499, -427.000, 4.0765380859375E-09
8063.999, -427.500, 4.075927734375E-09
8063.499, -428.000, 4.07135009765625E-09
8062.999, -428.500, 4.06951904296875E-09
8062.499, -429.000, 4.0667724609375E-09
8061.999, -429.500, 4.06463623046875E-09
8061.499, -430.000, 4.0625E-09
8060.999, -430.500, 4.05975341796875E-09
8060.499, -431.000, 4.0570068359375E-09
8059.999, -431.500, 4.053955078125E-09
8059.499, -432.000, 4.05059814453125E-09
8058.999, -432.500, 4.04876708984375E-09
8058.499, -433.000, 4.0460205078125E-09
8057.999, -433.500, 4.041748046875E-09
8057.499, -434.000, 4.0130615234375E-09
8056.999, -434.500, 4.034423828125E-09
8056.499, -435.000, 4.03228759765625E-09
8055.999, -435.500, 4.02801513671875E-09
8055.499, -436.000, 4.0264892578125E-09
8054.999, -436.500, 4.02099609375E-09
8054.499, -437.000, 4.01763916015625E-09
8053.999, -437.500, 4.0155029296875E-09
8053.499, -438.000, 4.01123046875E-09
8052.999, -438.500, 4.005126953125E-09
8052.499, -439.000, 4.0032958984375E-09
8051.999, -439.500, 3.99658203125E-09
8051.499, -440.000, 3.99444580078125E-09
8050.999, -440.500, 3.99017333984375E-09
8050.499, -441.000, 3.98468017578125E-09
8049.999, -441.500, 3.9788818359375E-09
8049.499, -442.000, 3.97491455078125E-09
8048.999, -442.500, 3.9697265625E-09
8048.499, -443.000, 3.9642333984375E-09
8047.999, -443.500, 3.95843505859375E-09
8047.499, -444.000, 3.9508056640625E-09
8046.999, -444.500, 3.94500732421875E-09
8046.499, -445.000, 3.93768310546875E-09
8045.999, -445.500, 3.9312744140625E-09
8045.499, -446.000, 3.92364501953125E-09
8044.999, -446.500, 3.9208984375E-09
8044.499, -447.000, 3.9166259765625E-09
8043.999, -447.500, 3.9105224609375E-09
8043.499, -448.000, 3.90869140625E-09
8042.999, -448.500, 3.90472412109375E-09
8042.499, -449.000, 3.9007568359375E-09
8041.999, -449.500, 3.89617919921875E-09
8041.499, -450.000, 3.8916015625E-09
8040.999, -450.500, 3.88641357421875E-09
8040.499, -451.000, 3.88092041015625E-09
8039.999, -451.500, 3.87786865234375E-09
8039.499, -452.000, 3.87115478515625E-09
8038.999, -452.500, 3.865966796875E-09
8038.499, -453.000, 3.86383056640625E-09
8037.999, -453.500, 3.85650634765625E-09
8037.499, -454.000, 3.851318359375E-09
8036.999, -454.500, 3.84613037109375E-09
8036.499, -455.000, 3.84063720703125E-09
8035.999, -455.500, 3.834228515625E-09
8035.499, -456.000, 3.82965087890625E-09
8034.999, -456.500, 3.822021484375E-09
8034.499, -457.000, 3.8153076171875E-09
8033.999, -457.500, 3.8092041015625E-09
8033.499, -458.000, 3.8031005859375E-09
8032.999, -458.500, 3.7945556640625E-09
8032.499, -459.000, 3.7884521484375E-09
8031.999, -459.500, 3.78173828125E-09
8031.499, -460.000, 3.77532958984375E-09
8030.999, -460.500, 3.7701416015625E-09
8030.499, -461.000, 3.76190185546875E-09
8029.999, -461.500, 3.75885009765625E-09
8029.499, -462.000, 3.75518798828125E-09
8028.999, -462.500, 3.74755859375E-09
8028.499, -463.000, 3.7384033203125E-09
8027.999, -463.500, 3.7298583984375E-09
8027.499, -464.000, 3.721923828125E-09
8026.999, -464.500, 3.712158203125E-09
8026.499, -465.000, 3.70086669921875E-09
8025.999, -465.500, 3.69140625E-09
8025.499, -466.000, 3.68011474609375E-09
8024.999, -466.500, 3.67279052734375E-09
8024.499, -467.000, 3.662109375E-09
8023.999, -467.500, 3.64959716796875E-09
8023.499, -468.000, 3.6383056640625E-09
8022.999, -468.500, 3.62640380859375E-09
8022.499, -469.000, 3.6138916015625E-09
8021.999, -469.500, 3.603515625E-09
8021.499, -470.000, 3.59161376953125E-09
8020.999, -470.500, 3.5809326171875E-09
8020.499, -471.000, 3.5675048828125E-09
8019.999, -471.500, 3.55438232421875E-09
8019.499, -472.000, 3.53973388671875E-09
8018.999, -472.500, 3.52447509765625E-09
8018.499, -473.000, 3.50799560546875E-09
8017.999, -473.500, 3.494873046875E-09
8017.499, -474.000, 3.477783203125E-09
8016.999, -474.500, 3.46221923828125E-09
8016.499, -475.000, 3.44268798828125E-09
8015.999, -475.500, 3.42620849609375E-09
8015.499, -476.000, 3.41064453125E-09
8014.999, -476.500, 3.3929443359375E-09
8014.499, -477.000, 3.37432861328125E-09
8013.999, -477.500, 3.35357666015625E-09
8013.499, -478.000, 3.33740234375E-09
8012.999, -478.500, 3.31787109375E-09
8012.499, -479.000, 3.2989501953125E-09
8011.999, -479.500, 3.27545166015625E-09
8011.499, -480.000, 3.25225830078125E-09
8010.999, -480.500, 3.23089599609375E-09
8010.499, -481.000, 3.20587158203125E-09
8009.999, -481.500, 3.1817626953125E-09
8009.499, -482.000, 3.15673828125E-09
8008.999, -482.500, 3.1317138671875E-09
8008.499, -483.000, 3.1060791015625E-09
8007.999, -483.500, 3.07708740234375E-09
8007.499, -484.000, 3.045654296875E-09
8006.999, -484.500, 3.01055908203125E-09
8006.499, -485.000, 2.977294921875E-09
8005.999, -485.500, 2.94036865234375E-09
8005.499, -486.000, 2.90618896484375E-09
8004.999, -486.500, 2.87200927734375E-09
8004.499, -487.000, 2.8424072265625E-09
8003.999, -487.500, 2.8118896484375E-09
8003.499, -488.000, 2.7777099609375E-09
8002.999, -488.500, 2.74383544921875E-09
8002.499, -489.000, 2.70538330078125E-09
8001.999, -489.500, 2.6702880859375E-09
8001.499, -490.000, 2.6318359375E-09
8000.999, -490.500, 2.59552001953125E-09
8000.499, -491.000, 2.557373046875E-09
7999.999, -491.500, 2.52044677734375E-09
7999.499, -492.000, 2.47955322265625E-09
7998.999, -492.500, 2.43621826171875E-09
7998.499, -493.000, 2.39166259765625E-09
7997.999, -493.500, 2.344970703125E-09
7997.499, -494.000, 2.29827880859375E-09
7996.999, -494.500, 2.247314453125E-09
7996.499, -495.000, 2.1917724609375E-09
7995.999, -495.500, 2.135009765625E-09
7995.499, -496.000, 2.07855224609375E-09
7994.999, -496.500, 2.01873779296875E-09
7994.499, -497.000, 1.95953369140625E-09
7993.999, -497.500, 1.8951416015625E-09
7993.499, -498.000, 1.8316650390625E-09
7992.999, -498.500, 1.76300048828125E-09
7992.499, -499.000, 1.69586181640625E-09
7991.999, -499.500, 1.62506103515625E-09
7991.499, -500.000, 1.552734375E-09
7990.999, -500.500, 1.480712890625E-09
7990.499, -501.000, 1.4080810546875E-09
7989.999, -501.500, 1.33453369140625E-09
7989.499, -502.000, 1.260986328125E-09
7988.999, -502.500, 1.18408203125E-09
7988.499, -503.000, 1.10870361328125E-09
7987.999, -503.500, 1.03302001953125E-09
7987.499, -504.000, 9.625244140625E-10
7986.999, -504.500, 8.9324951171875E-10
7986.499, -505.000, 8.31298828125E-10
7985.999, -505.500, 7.7850341796875E-10
7985.499, -506.000, 7.36083984375E-10
7984.999, -506.500, 7.0159912109375E-10
7984.499, -507.000, 6.7474365234375E-10
