# Sensolytics: 3.12
# Line Scan
# Warning: the data-format is using a '.' as decimal sign. German Windows-systems may have problems with this...
# Experiment started: 5/8/2025 3:32:24 PM
# Stepper motors position: X 14,129.400 µm; Y 9,891.000 µm; Z 8,887.499 µm
# Piezo controller position: X 0.000 µm; Y 100.000 µm; Z 100.000 µm
# Potentiostat: ECD Off
# Potential WE1 at start [V]: 0.400
# Potential WE2 at start: OCP
# Controller: PCIe LStep Express
# Axis: ZAxis
# Direction: Negative
# Way [µm]: 5000
# Max. Speed [µm/s]: 1
# Increment [µm]: 0.5
# Waiting Time [ms]: 0
# Stop Condition: Manual
# Position abs. [µm], Position rel. [µm], I WE1 [A]
8755.999, -231.500, 3.8787841796875E-09
8755.499, -232.000, 3.8812255859375E-09
8754.999, -232.500, 3.8800048828125E-09
8754.499, -233.000, 3.88214111328125E-09
8753.999, -233.500, 3.8836669921875E-09
8753.499, -234.000, 3.88519287109375E-09
8752.999, -234.500, 3.8848876953125E-09
8752.499, -235.000, 3.88580322265625E-09
8751.999, -235.500, 3.88641357421875E-09
8751.499, -236.000, 3.88824462890625E-09
8750.999, -236.500, 3.8885498046875E-09
8750.499, -237.000, 3.89068603515625E-09
8749.999, -237.500, 3.8916015625E-09
8749.499, -238.000, 3.89190673828125E-09
8748.999, -238.500, 3.8946533203125E-09
8748.499, -239.000, 3.89434814453125E-09
8747.999, -239.500, 3.89556884765625E-09
8747.499, -240.000, 3.896484375E-09
8746.999, -240.500, 3.897705078125E-09
8746.499, -241.000, 3.8983154296875E-09
8745.999, -241.500, 3.89984130859375E-09
8745.499, -242.000, 3.9007568359375E-09
8744.999, -242.500, 3.90167236328125E-09
8744.499, -243.000, 3.9019775390625E-09
8743.999, -243.500, 3.902587890625E-09
8743.499, -244.000, 3.90289306640625E-09
8742.999, -244.500, 3.90411376953125E-09
8742.499, -245.000, 3.9056396484375E-09
8741.999, -245.500, 3.9068603515625E-09
8741.499, -246.000, 3.9056396484375E-09
8740.999, -246.500, 3.907470703125E-09
8740.499, -247.000, 3.9080810546875E-09
8739.999, -247.500, 3.9068603515625E-09
8739.499, -248.000, 3.907470703125E-09
8738.999, -248.500, 3.91021728515625E-09
8738.499, -249.000, 3.9105224609375E-09
8737.999, -249.500, 3.90960693359375E-09
8737.499, -250.000, 3.9105224609375E-09
8736.999, -250.500, 3.91082763671875E-09
8736.499, -251.000, 3.912353515625E-09
8735.999, -251.500, 3.9117431640625E-09
8735.499, -252.000, 3.91326904296875E-09
8734.999, -252.500, 3.91357421875E-09
8734.499, -253.000, 3.91326904296875E-09
8733.999, -253.500, 3.91357421875E-09
8733.499, -254.000, 3.91448974609375E-09
8732.999, -254.500, 3.914794921875E-09
8732.499, -255.000, 3.914794921875E-09
8731.999, -255.500, 3.91448974609375E-09
8731.499, -256.000, 3.91448974609375E-09
8730.999, -256.500, 3.91510009765625E-09
8730.499, -257.000, 3.91571044921875E-09
8729.999, -257.500, 3.91632080078125E-09
8729.499, -258.000, 3.91632080078125E-09
8728.999, -258.500, 3.91632080078125E-09
8728.499, -259.000, 3.9166259765625E-09
8727.999, -259.500, 3.91693115234375E-09
8727.499, -260.000, 3.9166259765625E-09
8726.999, -260.500, 3.9154052734375E-09
8726.499, -261.000, 3.9166259765625E-09
8725.999, -261.500, 3.916015625E-09
8725.499, -262.000, 3.9166259765625E-09
8724.999, -262.500, 3.91693115234375E-09
8724.499, -263.000, 3.91693115234375E-09
8723.999, -263.500, 3.91510009765625E-09
8723.499, -264.000, 3.916015625E-09
8722.999, -264.500, 3.91693115234375E-09
8722.499, -265.000, 3.91571044921875E-09
8721.999, -265.500, 3.9154052734375E-09
8721.499, -266.000, 3.91815185546875E-09
8720.999, -266.500, 3.9166259765625E-09
8720.499, -267.000, 3.916015625E-09
8719.999, -267.500, 3.91571044921875E-09
8719.499, -268.000, 3.9166259765625E-09
8718.999, -268.500, 3.91693115234375E-09
8718.499, -269.000, 3.91693115234375E-09
8717.999, -269.500, 3.9166259765625E-09
8717.499, -270.000, 3.91571044921875E-09
8716.999, -270.500, 3.9166259765625E-09
8716.499, -271.000, 3.916015625E-09
8715.999, -271.500, 3.91632080078125E-09
8715.499, -272.000, 3.91510009765625E-09
8714.999, -272.500, 3.91571044921875E-09
8714.499, -273.000, 3.916015625E-09
8713.999, -273.500, 3.916015625E-09
8713.499, -274.000, 3.91448974609375E-09
8712.999, -274.500, 3.914794921875E-09
8712.499, -275.000, 3.914794921875E-09
8711.999, -275.500, 3.91632080078125E-09
8711.499, -276.000, 3.91510009765625E-09
8710.999, -276.500, 3.914794921875E-09
8710.499, -277.000, 3.91510009765625E-09
8709.999, -277.500, 3.9141845703125E-09
8709.499, -278.000, 3.91510009765625E-09
8708.999, -278.500, 3.91387939453125E-09
8708.499, -279.000, 3.9141845703125E-09
8707.999, -279.500, 3.91326904296875E-09
8707.499, -280.000, 3.914794921875E-09
8706.999, -280.500, 3.91326904296875E-09
8706.499, -281.000, 3.9129638671875E-09
8705.999, -281.500, 3.91387939453125E-09
8705.499, -282.000, 3.9129638671875E-09
